freq  i  field  SR124
6.0 3.90194 762.7501626 1.24975742702
6.0 3.87194 757.0414626 1.16491417505
6.0 3.84194 751.3327626 1.13749335217
6.0 3.81194 745.6240626 1.15233285632
6.0 3.78194 739.9153626 1.09362003556
6.0 3.75194 734.2066626 1.17233392713
6.0 3.72194 728.4979626 1.19427058543
6.0 3.69194 722.7892626 1.22975635622
6.0 3.66194 717.0805626 1.0784579335
6.0 3.63194 711.3718626 1.15684922715
6.0 3.60194 705.6631626 1.15878481464
6.0 3.57194 699.9544626 1.21265866666
6.0 3.54194 694.2457626 1.12684762094
6.0 3.51194 688.5370626 1.18265706045
6.0 3.48194 682.8283626 1.12394423969
6.0 3.45194 677.1196626 1.09136185015
6.0 3.42194 671.4109626 1.12458943552
6.0 3.39194 665.7022626 1.07361896476
6.0 3.37643 662.7508647 0.996518062777
6.0 3.3738 662.250402 1.10265277722
6.0 3.37117 661.7499393 1.03813319397
6.0 3.36854 661.2494766 1.11716968345
6.0 3.36591 660.7490139 0.992324289866
6.0 3.36328 660.2485512 0.944579798263
6.0 3.36065 659.7480885 1.00587340235
6.0 3.35802 659.2476258 1.01393835025
6.0 3.35539 658.7471631 1.08523248974
6.0 3.35276 658.2467004 1.03652020439
6.0 3.35013 657.7462377 1.01619653567
6.0 3.3475 657.245775 1.12104085844
6.0 3.34487 656.7453123 0.969742435729
6.0 3.34224 656.2448496 1.00651859818
6.0 3.33961 655.7443869 0.916191181634
6.0 3.33698 655.2439242 1.03813319397
6.0 3.33435 654.7434615 0.990711300285
6.0 3.33172 654.2429988 1.03716540022
6.0 3.32909 653.7425361 0.996518062777
6.0 3.32646 653.2420734 0.945224994095
6.0 3.32383 652.7416107 0.938450437854
6.0 3.3212 652.241148 0.882640998345
6.0 3.31857 651.7406853 0.962000085739
6.0 3.31594 651.2402226 0.95941930241
6.0 3.31331 650.7397599 0.940708623268
6.0 3.31068 650.2392972 0.943612004514
6.0 3.30805 649.7388345 0.927482108702
6.0 3.30542 649.2383718 1.03490721481
6.0 3.30279 648.7379091 0.872963060858
6.0 3.30016 648.2374464 0.936837448273
6.0 3.29753 647.7369837 1.01651913358
6.0 3.2949 647.236521 0.904255058733
6.0 3.29227 646.7360583 0.849413412972
6.0 3.28964 646.2355956 0.988453114871
6.0 3.28701 645.7351329 0.920707552461
6.0 3.28438 645.2346702 0.915223387885
6.0 3.28175 644.7342075 0.941676417016
6.0 3.27912 644.2337448 0.860381742124
6.0 3.27649 643.7332821 0.929095098283
6.0 3.27386 643.2328194 0.828767146333
6.0 3.27123 642.7323567 0.954902931582
6.0 3.2686 642.231894 0.80328191095
6.0 3.26597 641.7314313 0.854574979632
6.0 3.26334 641.2309686 0.810379065108
6.0 3.26071 640.7305059 0.711664102739
6.0 3.25808 640.2300432 0.773602902656
6.0 3.25545 639.7295805 0.812959848437
6.0 3.25282 639.2291178 0.845542237977
6.0 3.25019 638.7286551 0.912642604555
6.0 3.24756 638.2281924 0.703276556917
6.0 3.24493 637.7277297 0.794571767212
6.0 3.2423 637.227267 0.825541167171
6.0 3.23967 636.7268043 0.82134739426
6.0 3.23704 636.2263416 0.864575515036
6.0 3.23441 635.7258789 0.752956636017
6.0 3.23178 635.2254162 0.674242744455
6.0 3.22915 634.7249535 0.724568019388
6.0 3.22652 634.2244908 0.731987771462
6.0 3.22389 633.7240281 0.864252917119
6.0 3.22126 633.2235654 0.628433840349
6.0 3.21863 632.7231027 0.693598619429
6.0 3.216 632.22264 0.700695773587
6.0 3.21337 631.7221773 0.687791856937
6.0 3.21074 631.2217146 0.645854127826
6.0 3.20811 630.7212519 0.67553313612
6.0 3.20548 630.2207892 0.678759115282
6.0 3.20285 629.7203265 0.535525640473
6.0 3.20022 629.2198638 0.702308763168
6.0 3.19759 628.7194011 0.538106423803
6.0 3.19496 628.2189384 0.599400027888
6.0 3.19233 627.7184757 0.560365680023
6.0 3.1897 627.218013 0.64295074658
6.0 3.18707 626.7175503 0.551655536285
6.0 3.18444 626.2170876 0.491652323864
6.0 3.18181 625.7166249 0.477135417634
6.0 3.17918 625.2161622 0.428745730198
6.0 3.17655 624.7156995 0.471651253058
6.0 3.17392 624.2152368 0.554881515447
6.0 3.17129 623.7147741 0.468102675979
6.0 3.16866 623.2143114 0.423906761454
6.0 3.16603 622.7138487 0.311642686604
6.0 3.1634 622.213386 0.454876161413
6.0 3.16077 621.7129233 0.343902478227
6.0 3.15814 621.2124606 0.381323836511
6.0 3.15551 620.7119979 0.335192334489
6.0 3.15288 620.2115352 0.320675428258
6.0 3.15025 619.7110725 0.240993742947
6.0 3.14762 619.2106098 0.33422454074
6.0 3.14499 618.7101471 0.131633049343
6.0 3.14236 618.2096844 0.304545532446
6.0 3.13973 617.7092217 0.162279851385
6.0 3.1371 617.208759 0.176151561784
6.0 3.13447 616.7082963 0.148408140987
6.0 3.13184 616.2078336 0.0884049285669
6.0 3.12921 615.7073709 0.112922370201
6.0 3.12658 615.2069082 0.170989995124
6.0 3.12395 614.7064455 0.101954041049
6.0 3.12132 614.2059828 0.0361440661363
6.0 3.11869 613.7055201 -0.0799911837094
6.0 3.11606 613.2050574 -0.0503121754155
6.0 3.11343 612.7045947 -0.02934331086
6.0 3.1108 612.204132 -0.0477313920856
6.0 3.10817 611.7036693 -0.105799017008
6.0 3.10554 611.2032066 -0.185158104403
6.0 3.10291 610.7027439 -0.296454385505
6.0 3.10028 610.2022812 -0.262904202216
6.0 3.09765 609.7018185 -0.199352412717
6.0 3.09502 609.2013558 -0.353876814595
6.0 3.09239 608.7008931 -0.446139818639
6.0 3.08976 608.2004304 -0.413880027016
6.0 3.08713 607.6999677 -0.428396933246
6.0 3.0845 607.199505 -0.513562783133
6.0 3.08187 606.6990423 -0.600664220518
6.0 3.07924 606.1985796 -0.5387254206
6.0 3.07661 605.6981169 -0.667119391263
6.0 3.07398 605.1976542 -0.697766193305
6.0 3.07135 604.6971915 -0.704540749546
6.0 3.06872 604.1967288 -0.74454289116
6.0 3.06609 603.6962661 -0.846483832691
6.0 3.06346 603.1958034 -0.816804824397
6.0 3.06083 602.6953407 -0.986813926254
6.0 3.0582 602.194878 -1.05101091159
6.0 3.05557 601.6944153 -1.11972426774
6.0 3.05294 601.1939526 -1.2123098697
6.0 3.05031 600.6934899 -1.17521110934
6.0 3.04768 600.1930272 -1.25973176339
6.0 3.04505 599.6925645 -1.34263942786
6.0 3.04242 599.1921018 -1.45103232772
6.0 3.03979 598.6916391 -1.51748749847
6.0 3.03716 598.1911764 -1.54942469217
6.0 3.03453 597.6907137 -1.557812238
6.0 3.0319 597.190251 -1.71653041278
6.0 3.02927 596.6897883 -1.73782187526
6.0 3.02664 596.1893256 -1.71104624821
6.0 3.02401 595.6888629 -1.94622012915
6.0 3.02138 595.1884002 -1.87040961883
6.0 3.01875 594.6879375 -1.98525447701
6.0 3.01612 594.1874748 -2.04493509152
6.0 3.01349 593.6870121 -2.22171874961
6.0 3.01086 593.1865494 -2.31043317658
6.0 3.00823 592.6860867 -2.36011325568
6.0 3.0056 592.185624 -2.39398603688
6.0 3.00297 591.6851613 -2.4559248368
6.0 3.00034 591.1846986 -2.55141382001
6.0 2.99771 590.6842359 -2.70013145939
6.0 2.99508 590.1837732 -2.6327084949
