freq  i  field  SR124
8.0 5.38907 1045.7361303 0.808766075526
8.0 5.38644 1045.2356676 0.750375852687
8.0 5.38381 1044.7352049 0.741988306865
8.0 5.38118 1044.2347422 0.940063427435
8.0 5.37855 1043.7342795 0.817153621349
8.0 5.37592 1043.2338168 0.769731727662
8.0 5.37329 1042.7333541 0.817153621349
8.0 5.37066 1042.2328914 0.812314652605
8.0 5.36803 1041.7324287 0.751666244352
8.0 5.3654 1041.231966 0.840058073401
8.0 5.36277 1040.7315033 0.80586269428
8.0 5.36014 1040.2310406 0.818121415097
8.0 5.35751 1039.7305779 0.767796140164
8.0 5.35488 1039.2301152 0.743601296446
8.0 5.35225 1038.7296525 0.689727444435
8.0 5.34962 1038.2291898 0.768441335997
8.0 5.34699 1037.7287271 0.707470329828
8.0 5.34436 1037.2282644 0.757795604761
8.0 5.34173 1036.7278017 0.717470865231
8.0 5.3391 1036.227339 0.70553474233
8.0 5.33647 1035.7268763 0.689404846518
8.0 5.33384 1035.2264136 0.705212144414
8.0 5.33121 1034.7259509 0.683598084026
8.0 5.32858 1034.2254882 0.717793463147
8.0 5.32595 1033.7250255 0.67553313612
8.0 5.32332 1033.2245628 0.671661961125
8.0 5.32069 1032.7241001 0.658112848643
8.0 5.31806 1032.2236374 0.668435981963
8.0 5.31543 1031.7231747 0.628433840349
8.0 5.3128 1031.222712 0.649080106989
8.0 5.31017 1030.7222493 0.657145054894
8.0 5.30754 1030.2217866 0.563914257102
8.0 5.30491 1029.7213239 0.607464975794
8.0 5.30228 1029.2208612 0.601980811218
8.0 5.29965 1028.7203985 0.625207861187
8.0 5.29702 1028.2199358 0.585205719573
8.0 5.29439 1027.7194731 0.547139165457
8.0 5.29176 1027.2190104 0.619078500778
8.0 5.28913 1026.7185477 0.533912650892
8.0 5.2865 1026.218085 0.573592194589
8.0 5.28387 1025.7176223 0.597141842474
8.0 5.28124 1025.2171596 0.535848238389
8.0 5.27861 1024.7166969 0.559397886274
8.0 5.27598 1024.2162342 0.515524569666
8.0 5.27335 1023.7157715 0.491974921781
8.0 5.27072 1023.2153088 0.58810910082
8.0 5.26809 1022.7148461 0.449714594753
8.0 5.26546 1022.2143834 0.430358719779
8.0 5.26283 1021.7139207 0.493265313446
8.0 5.2602 1021.213458 0.399711917737
8.0 5.25757 1020.7129953 0.484877767623
8.0 5.25494 1020.2125326 0.389066186501
8.0 5.25231 1019.7120699 0.443907832261
8.0 5.24968 1019.2116072 0.394227753161
8.0 5.24705 1018.7111445 0.391969567747
8.0 5.24442 1018.2106818 0.285512255388
8.0 5.24179 1017.7102191 0.336160128238
8.0 5.23916 1017.2097564 0.298093574122
8.0 5.23653 1016.7092937 0.34970924072
8.0 5.2339 1016.208831 0.284221863723
8.0 5.23127 1015.7083683 0.232928795042
8.0 5.22864 1015.2079056 0.247123103356
8.0 5.22601 1014.7074429 0.256478442927
8.0 5.22338 1014.2069802 0.188732880517
8.0 5.22075 1013.7065175 0.17389337637
8.0 5.21812 1013.2060548 0.127761874348
8.0 5.21549 1012.7055921 0.186797293019
8.0 5.21286 1012.2051294 0.184539107606
8.0 5.21023 1011.7046667 0.147440347238
8.0 5.2076 1011.204204 0.101631443133
8.0 5.20497 1010.7037413 0.023562747403
8.0 5.20234 1010.2032786 0.0684038577601
8.0 5.19971 1009.7028159 0.13098785351
8.0 5.19708 1009.2023532 0.0377570557175
8.0 5.19445 1008.7018905 0.0771140014986
8.0 5.19182 1008.2014278 -0.0448280108394
8.0 5.18919 1007.7009651 0.0400152411312
8.0 5.18656 1007.2005024 -0.0586997212376
8.0 5.18393 1006.7000397 -0.12967126281
8.0 5.1813 1006.199577 -0.127413077396
8.0 5.17867 1005.6991143 -0.140316994046
8.0 5.17604 1005.1986516 -0.167092621094
8.0 5.17341 1004.6981889 -0.201610598131
8.0 5.17078 1004.1977262 -0.157414683606
8.0 5.16815 1003.6972635 -0.209030350205
8.0 5.16552 1003.1968008 -0.222579462687
8.0 5.16289 1002.6963381 -0.280647087609
8.0 5.16026 1002.1958754 -0.360973968753
8.0 5.15763 1001.6954127 -0.384523616638
8.0 5.155 1001.19495 -0.369038916659
8.0 5.15237 1000.6944873 -0.382910627057
8.0 5.14974 1000.1940246 -0.47356064152
8.0 5.14711 999.6935619 -0.460334126954
8.0 5.14448 999.1930992 -0.549371151836
8.0 5.14185 998.6926365 -0.539048018516
8.0 5.13922 998.1921738 -0.519046947709
8.0 5.13659 997.6917111 -0.584856922622
8.0 5.13396 997.1912484 -0.659377041273
8.0 5.13133 996.6907857 -0.630988424644
8.0 5.1287 996.190323 -0.617439312162
8.0 5.12607 995.6898603 -0.763253570301
8.0 5.12344 995.1893976 -0.778738270281
8.0 5.12081 994.6889349 -0.791964784847
8.0 5.11818 994.1884722 -0.825514968135
8.0 5.11555 993.6880095 -0.842935255612
8.0 5.11292 993.1875468 -1.01133136789
8.0 5.11029 992.6870841 -1.00068563665
8.0 5.10766 992.1866214 -0.935843455489
8.0 5.10503 991.6861587 -0.970361432526
8.0 5.1024 991.185696 -1.03230023244
8.0 5.09977 990.6852333 -1.06746340531
8.0 5.09714 990.1847706 -1.11133672192
8.0 5.09451 989.6843079 -1.10391696985
8.0 5.09188 989.1838452 -1.21972962178
8.0 5.08925 988.6833825 -1.22650417802
8.0 5.08662 988.1829198 -1.28618479252
8.0 5.08399 987.6824571 -1.36038231326
8.0 5.08136 987.1819944 -1.36264049867
8.0 5.07873 986.6815317 -1.3136056154
8.0 5.0761 986.181069 -1.3771574049
8.0 5.07347 985.6806063 -1.4387736069
8.0 5.07084 985.1801436 -1.49909941724
8.0 5.06821 984.6796809 -1.55748964008
8.0 5.06558 984.1792182 -1.63007417123
8.0 5.06295 983.6787555 -1.57749071089
8.0 5.06032 983.1782928 -1.60975050251
8.0 5.05769 982.6778301 -1.67330229201
8.0 5.05506 982.1773674 -1.6571723962
8.0 5.05243 981.6769047 -1.76492010022
8.0 5.0498 981.176442 -1.79976067517
8.0 5.04717 980.6759793 -1.80201886059
8.0 5.04454 980.1755166 -1.84621477511
8.0 5.04191 979.6750539 -1.89718524588
8.0 5.03928 979.1745912 -1.89073328755
8.0 5.03665 978.6741285 -1.91654112085
8.0 5.03402 978.1736658 -1.82169733348
8.0 5.03139 977.6732031 -1.87299040216
8.0 5.02876 977.1727404 -1.97364095203
8.0 5.02613 976.6722777 -1.94073596457
8.0 5.0235 976.171815 -1.97138276661
8.0 5.02087 975.6713523 -2.00815892906
8.0 5.01824 975.1708896 -2.05396783317
8.0 5.01561 974.6704269 -2.00041657907
8.0 5.01298 974.1699642 -2.09751855186
8.0 5.01035 973.6695015 -2.07493669773
8.0 5.00772 973.1690388 -2.03816053527
8.0 5.00509 972.6685761 -2.00267476449
8.0 5.00246 972.1681134 -1.97557653952
8.0 4.99983 971.6676507 -2.01203010406
8.0 4.9972 971.167188 -1.95009130414
8.0 4.99457 970.6667253 -1.95234948955
8.0 4.99194 970.1662626 -1.90105642087
8.0 4.98931 969.6657999 -1.80782562308
8.0 4.98668 969.1653372 -1.93492920208
8.0 4.98405 968.6648745 -1.74362863775
8.0 4.98142 968.1644118 -1.78750195436
8.0 4.97879 967.6639491 -1.7326603086
8.0 4.97616 967.1634864 -1.57361953589
8.0 4.97353 966.6630237 -1.55426366092
8.0 4.9709 966.162561 -1.47942094435
8.0 4.96827 965.6620983 -1.41264317569
8.0 4.96564 965.1616356 -1.29457233835
8.0 4.96301 964.6611729 -1.32650953205
8.0 4.96038 964.1607102 -1.10778814484
8.0 4.95775 963.6602475 -1.11165931984
8.0 4.95512 963.1597848 -0.960683495039
8.0 4.95249 962.6593221 -0.801320124418
8.0 4.94986 962.1588594 -0.722606232855
8.0 4.94723 961.6583967 -0.711315305787
8.0 4.9446 961.157934 -0.390652977047
8.0 4.94197 960.6574713 -0.482270785258
8.0 4.93934 960.1570086 -0.331617558375
8.0 4.93671 959.6565459 -0.229031421011
8.0 4.93408 959.1560832 0.0206593661569
8.0 4.93145 958.6556205 0.140020595165
8.0 4.92882 958.1551578 0.0806625785772
8.0 4.92619 957.6546951 0.282931472058
8.0 4.92356 957.1542324 0.520040940493
8.0 4.92093 956.6537697 0.570366215426
8.0 4.9183 956.153307 0.751343646436
8.0 4.91567 955.6528443 0.911029614974
8.0 4.91304 955.1523816 0.973291012808
8.0 4.91041 954.6519189 1.07490935642
8.0 4.90778 954.1514562 1.25169301452
8.0 4.90515 953.6509935 1.41041118931
8.0 4.90252 953.1505308 1.53493398498
8.0 4.89989 952.6500681 1.73849327012
8.0 4.89726 952.1496054 1.71333063266
8.0 4.89463 951.6491427 1.81301338878
8.0 4.892 951.14868 1.97011857398
8.0 4.88937 950.6482173 2.05367143429
8.0 4.88674 950.1477546 2.26368267776
8.0 4.88411 949.6472919 2.30013624229
8.0 4.88148 949.1468292 2.31884692144
8.0 4.87885 948.6463665 2.54272987531
8.0 4.87622 948.1459038 2.58531280025
8.0 4.87359 947.6454411 2.79758222913
8.0 4.87096 947.1449784 2.85887583322
8.0 4.86833 946.6445157 2.81951888744
8.0 4.8657 946.144053 2.97855966014
8.0 4.86307 945.6435903 3.01404543093
8.0 4.86044 945.1431276 3.15566591616
8.0 4.85781 944.6426649 3.20179741818
8.0 4.85518 944.1422022 3.3511602534
8.0 4.85255 943.6417395 3.2221210869
8.0 4.84992 943.1412768 3.41148606373
8.0 4.84729 942.6408141 3.37245171587
8.0 4.84466 942.1403514 3.42826115538
8.0 4.84203 941.6398887 3.53084729274
8.0 4.8394 941.139426 3.5995606489
8.0 4.83677 940.6389633 3.59568947391
8.0 4.83414 940.1385006 3.62472328637
8.0 4.83151 939.6380379 3.66601581965
8.0 4.82888 939.1375752 3.67827454046
8.0 4.82625 938.6371125 3.72343824874
8.0 4.82362 938.1366498 3.71988967166
8.0 4.82099 937.6361871 3.70537276543
8.0 4.81836 937.1357244 3.73118059873
8.0 4.81573 936.6352617 3.68472649879
8.0 4.8131 936.134799 3.76924715284
8.0 4.81047 935.6343363 3.70440497168
8.0 4.80784 935.1338736 3.72408344457
8.0 4.80521 934.6334109 3.75827882369
8.0 4.80258 934.1329482 3.74698789662
8.0 4.79995 933.6324855 3.70956653834
8.0 4.79732 933.1320228 3.73150319664
8.0 4.79469 932.6315601 3.76311779243
8.0 4.79206 932.1310974 3.73408397997
8.0 4.78943 931.6306347 3.67020959256
8.0 4.7868 931.130172 3.64214357384
8.0 4.78417 930.6297093 3.69569482794
8.0 4.78154 930.1292466 3.69537223002
8.0 4.77891 929.6287839 3.5995606489
8.0 4.77628 929.1283212 3.62891705928
8.0 4.77365 928.6278585 3.5995606489
8.0 4.77102 928.1273958 3.58052737184
8.0 4.76839 927.6269331 3.54310601356
8.0 4.76576 927.1264704 3.54504160106
8.0 4.76313 926.6260077 3.53633145732
8.0 4.7605 926.125545 3.43632610328
8.0 4.75787 925.6250823 3.42503517622
8.0 4.75524 925.1246196 3.3769680867
8.0 4.75261 924.6241569 3.41406684706
8.0 4.74998 924.1236942 3.4108408679
8.0 4.74735 923.6232315 3.32438462635
8.0 4.74472 923.1227688 3.34051452216
8.0 4.74209 922.6223061 3.29664120555
8.0 4.73946 922.1218434 3.29986718472
8.0 4.73683 921.6213807 3.20082962443
8.0 4.7342 921.120918 3.22437927232
8.0 4.73157 920.6204553 3.14631057659
8.0 4.72894 920.1199926 3.16953762656
8.0 4.72631 919.6195299 3.10792142455
8.0 4.72368 919.1190672 3.0453374288
8.0 4.72105 918.6186045 3.09146893083
8.0 4.71842 918.1181418 3.02565895591
8.0 4.71579 917.6176791 3.04340184131
8.0 4.71316 917.1172164 3.00533528719
8.0 4.71053 916.6167537 2.93113776646
8.0 4.7079 916.116291 2.97662407265
8.0 4.70527 915.6158283 2.8704893582
8.0 4.70264 915.1153656 2.79984041455
8.0 4.70001 914.6149029 2.84339113324
8.0 4.69738 914.1144402 2.87887690403
8.0 4.69475 913.6139775 2.85242387489
8.0 4.69212 913.1135148 2.77435517916
8.0 4.68949 912.6130521 2.68241477304
8.0 4.68686 912.1125894 2.73435303755
8.0 4.68423 911.6121267 2.72080392507
8.0 4.6816 911.111664 2.63757366268
8.0 4.67897 910.6112013 2.60692686064
8.0 4.67634 910.1107386 2.57337667735
8.0 4.67371 909.6102759 2.5624083482
8.0 4.67108 909.1098132 2.61789518979
8.0 4.66845 908.6093505 2.59918451065
8.0 4.66582 908.1088878 2.53950389614
8.0 4.66319 907.6084251 2.46143520041
8.0 4.66056 907.1079624 2.46820975665
8.0 4.65793 906.6074997 2.43691775878
8.0 4.6553 906.107037 2.48208146705
8.0 4.65267 905.6065743 2.42562683171
8.0 4.65004 905.1061116 2.33658980683
8.0 4.64741 904.6056489 2.270457234
8.0 4.64478 904.1051862 2.31594354019
8.0 4.64215 903.6047235 2.38820547343
8.0 4.63952 903.1042608 2.397560813
8.0 4.63689 902.6037981 2.26465047151
8.0 4.63426 902.1033354 2.27594139858
8.0 4.63163 901.6028727 2.30142663396
8.0 4.629 901.10241 2.33658980683
8.0 4.62637 900.6019473 2.30562040687
8.0 4.62374 900.1014846 2.18400099245
8.0 4.62111 899.6010219 2.19529191952
8.0 4.61848 899.1005592 2.25497253402
8.0 4.61585 898.6000965 2.0956091634
8.0 4.61322 898.0996338 2.10141592589
8.0 4.61059 897.5991711 2.16012874665
8.0 4.60796 897.0987084 2.14787002583
8.0 4.60533 896.5982457 2.15883835498
8.0 4.6027 896.097783 2.05205844471
8.0 4.60007 895.5973203 2.05915559886
8.0 4.59744 895.0968576 2.0698013301
8.0 4.59481 894.5963949 2.03818673431
8.0 4.59218 894.0959322 2.1333531196
8.0 4.58955 893.5954695 1.99915238644
8.0 4.58692 893.0950068 2.03560595098
8.0 4.58429 892.5945441 1.91979329905
8.0 4.58166 892.0940814 1.9346328032
8.0 4.57903 891.5936187 1.9685055844
8.0 4.5764 891.093156 1.96818298649
8.0 4.57377 890.5926933 2.03173477598
8.0 4.57114 890.0922306 1.91043795948
8.0 4.56851 889.5917679 1.96527960524
8.0 4.56588 889.0913052 1.8710810137
8.0 4.56325 888.5908425 1.86366126162
8.0 4.56062 888.0903798 1.8094648117
8.0 4.55799 887.5899171 1.80720662628
8.0 4.55536 887.0894544 1.8710810137
8.0 4.55273 886.5889917 1.86237086996
8.0 4.5501 886.088529 1.91914810322
8.0 4.54747 885.5880663 1.79720609088
8.0 4.54484 885.0876036 1.88172674493
8.0 4.54221 884.5871409 1.75462316594
8.0 4.53958 884.0866782 1.81204559503
8.0 4.53695 883.5862155 1.87688777619
8.0 4.53432 883.0857528 1.80785182212
8.0 4.53169 882.5852901 1.75042939303
8.0 4.52906 882.0848274 1.79075413255
8.0 4.52643 881.5843647 1.73688028054
8.0 4.5238 881.083902 1.80269025546
8.0 4.52117 880.5834393 1.75881693885
8.0 4.51854 880.0829766 1.7420418472
8.0 4.51591 879.5825139 1.74655821803
8.0 4.51328 879.0820512 1.77462423674
8.0 4.51065 878.5815885 1.69526514935
8.0 4.50802 878.0811258 1.71074984933
8.0 4.50539 877.5806631 1.68655500561
8.0 4.50276 877.0802004 1.72978312639
8.0 4.50013 876.5797377 1.69203917019
8.0 4.4975 876.079275 1.62171282445
8.0 4.49487 875.5788123 1.68590980978
8.0 4.49224 875.0783496 1.63752012234
8.0 4.48961 874.5778869 1.64945624524
8.0 4.48698 874.0774242 1.70881426183
8.0 4.48435 873.5769615 1.64719805983
8.0 4.48172 873.0764988 1.60784111405
8.0 4.47909 872.5760361 1.66590873897
8.0 4.47646 872.0755734 1.58042029117
8.0 4.47383 871.5751107 1.584936662
8.0 4.4712 871.074648 1.62429360778
8.0 4.46857 870.5741853 1.55041868496
8.0 4.46594 870.0737226 1.64397208067
8.0 4.46331 869.5732599 1.59655018698
8.0 4.46068 869.0727972 1.66461834731
8.0 4.45805 868.5723345 1.60848630988
8.0 4.45542 868.0718718 1.57267794118
8.0 4.45279 867.5714091 1.5571932412
8.0 4.45016 867.0709464 1.57816210575
8.0 4.44753 866.5704837 1.51848149125
8.0 4.4449 866.070021 1.56816157035
8.0 4.44227 865.5695583 1.56074181828
8.0 4.43964 865.0690956 1.56106441619
8.0 4.43701 864.5686329 1.56751637452
8.0 4.43438 864.0681702 1.4339608372
8.0 4.43175 863.5677075 1.54235373705
8.0 4.42912 863.0672448 1.56880676618
8.0 4.42649 862.5667821 1.48235052463
8.0 4.42386 862.0663194 1.51267472876
8.0 4.42123 861.5658567 1.48589910171
8.0 4.4186 861.065394 1.57203274535
8.0 4.41597 860.5649313 1.48235052463
8.0 4.41431 860.2490499 1.51396512042
8.0 4.38431 854.5403499 1.35427915188
8.0 4.35431 848.8316499 1.34879498731
8.0 4.32431 843.1229499 1.40718521015
8.0 4.29431 837.4142499 1.37363502686
8.0 4.26431 831.7055499 1.33621366858
8.0 4.23431 825.9968499 1.25846757076
8.0 4.20431 820.2881499 1.23814390204
8.0 4.17431 814.5794499 1.19943215209
8.0 4.14431 808.8707499 1.29717932071
8.0 4.11431 803.1620499 1.22814336664
8.0 4.08431 797.4533499 1.24395066453
8.0 4.05431 791.7446499 1.26395173534
8.0 4.02431 786.0359499 1.24169247912
8.0 3.99431 780.3272499 1.22620777914
8.0 3.96431 774.6185499 1.16491417505
8.0 3.93431 768.9098499 1.26459693117
8.0 3.90431 763.2011499 1.20814229583
