freq  i  field  SR124
12.0 9.9871 1920.695259 -0.0648290816462
12.0 9.98447 1920.1947963 -0.112896171166
12.0 9.98184 1919.6943336 -0.129348664894
12.0 9.97921 1919.1938709 -0.0354726712685
12.0 9.97658 1918.6934082 -0.10483122326
12.0 9.97395 1918.1929455 -0.063216092065
12.0 9.97132 1917.6924828 -0.0793459878769
12.0 9.96869 1917.1920201 -0.133219839889
12.0 9.96606 1916.6915574 -0.0964436774375
12.0 9.96343 1916.1910947 -0.16741521901
12.0 9.9608 1915.690632 -0.063216092065
12.0 9.95817 1915.1901693 -0.0864431420341
12.0 9.95554 1914.6897066 -0.0848301524529
12.0 9.95291 1914.1892439 -0.0896691211965
12.0 9.95028 1913.6887812 -0.0909595128614
12.0 9.94765 1913.1883185 -0.0528929587454
12.0 9.94502 1912.6878558 -0.109670192003
12.0 9.94239 1912.1873931 -0.113863964914
12.0 9.93976 1911.6869304 -0.0848301524529
12.0 9.93713 1911.1864677 -0.0838623587042
12.0 9.9345 1910.686005 -0.0590223191539
12.0 9.93187 1910.1855423 0.00420687242877
12.0 9.92924 1909.6850796 -0.0661194733111
12.0 9.92661 1909.1846169 -0.0612805045675
12.0 9.92398 1908.6841542 -0.0554737420753
12.0 9.92135 1908.1836915 0.0158203974133
12.0 9.91872 1907.6832288 -0.0174071879592
12.0 9.91609 1907.1827661 -0.0193427754566
12.0 9.91346 1906.6823034 0.00775544950739
12.0 9.91083 1906.1818407 -0.0306337025249
12.0 9.9082 1905.681378 0.0580807244405
12.0 9.90557 1905.1809153 0.0832433619071
12.0 9.90294 1904.6804526 0.0484027869534
12.0 9.90031 1904.1799899 0.0874371348182
12.0 9.89768 1903.6795272 0.0342084786389
12.0 9.89505 1903.1790645 0.171635190956
12.0 9.89242 1902.6786018 0.0674360640114
12.0 9.88979 1902.1781391 0.104534824379
12.0 9.88716 1901.6776764 0.119374328526
12.0 9.88453 1901.1772137 0.20647576591
12.0 9.8819 1900.676751 0.0835659598233
12.0 9.87927 1900.1762883 0.196475230507
12.0 9.87664 1899.6758256 0.188410282601
12.0 9.87401 1899.1753629 0.325191799086
12.0 9.87138 1898.6749002 0.291641615797
12.0 9.86875 1898.1744375 0.258091432508
12.0 9.86612 1897.6739748 0.319062438677
12.0 9.86349 1897.1735121 0.341644292814
12.0 9.86086 1896.6730494 0.425519751036
12.0 9.85823 1896.1725867 0.396485938574
12.0 9.8556 1895.672124 0.474232036388
12.0 9.85297 1895.1716613 0.424874555203
12.0 9.85034 1894.6711986 0.462941109319
12.0 9.84771 1894.1707359 0.513588982169
12.0 9.84508 1893.6702732 0.516814961331
12.0 9.84245 1893.1698105 0.6155299237
12.0 9.83982 1892.6693478 0.596819244558
12.0 9.83719 1892.1688851 0.635853592423
12.0 9.83456 1891.6684224 0.64036996325
12.0 9.83193 1891.1679597 0.734245956875
12.0 9.8293 1890.667497 0.753924429766
12.0 9.82667 1890.1670343 0.841993660899
12.0 9.82404 1889.6665716 0.817798817181
12.0 9.82141 1889.1661089 0.845542237977
12.0 9.81878 1888.6656462 0.87360825669
12.0 9.81615 1888.1651835 0.849413412972
12.0 9.81352 1887.6647208 0.931353283697
12.0 9.81089 1887.1642581 0.946837983676
12.0 9.80826 1886.6637954 0.922965737875
12.0 9.80563 1886.1633327 1.07394156267
12.0 9.803 1885.66287 1.02103550441
12.0 9.80037 1885.1624073 1.09845900431
12.0 9.79774 1884.6619446 1.13233178551
12.0 9.79511 1884.1614819 1.11781487928
12.0 9.79248 1883.6610192 1.12136345636
12.0 9.78985 1883.1605565 1.17749549379
12.0 9.78722 1882.6600938 1.2571771791
12.0 9.78459 1882.1596311 1.21878802706
12.0 9.78196 1881.6591684 1.30040529987
12.0 9.77933 1881.1587057 1.21878802706
12.0 9.7767 1880.658243 1.35911812063
12.0 9.77407 1880.1577803 1.3584729248
12.0 9.77144 1879.6573176 1.38266776851
12.0 9.76881 1879.1568549 1.48718949337
12.0 9.76618 1878.6563922 1.47234998923
12.0 9.76355 1878.1559295 1.51267472876
12.0 9.76092 1877.6554668 1.46718842257
12.0 9.75829 1877.1550041 1.49848042044
12.0 9.75566 1876.6545414 1.51106173918
12.0 9.75303 1876.1540787 1.55687064328
12.0 9.7504 1875.653616 1.5930016099
12.0 9.74777 1875.1531533 1.58622705366
12.0 9.74514 1874.6526906 1.63010037027
12.0 9.74251 1874.1522279 1.63042296818
12.0 9.73988 1873.6517652 1.67526407854
12.0 9.73725 1873.1513025 1.68945838686
12.0 9.73462 1872.6508398 1.64913364733
12.0 9.73199 1872.1503771 1.77075306175
12.0 9.72936 1871.6499144 1.71333063266
12.0 9.72673 1871.1494517 1.74559042428
12.0 9.7241 1870.648989 1.73913846596
12.0 9.72147 1870.1485263 1.78075359715
12.0 9.71884 1869.6480636 1.78107619507
12.0 9.71621 1869.1476009 1.73300910555
12.0 9.71358 1868.6471382 1.77494683466
12.0 9.71095 1868.1466755 1.78268918465
12.0 9.70832 1867.6462128 1.81591677002
12.0 9.70569 1867.1457501 1.87624258036
12.0 9.70306 1866.6452874 1.81882015127
12.0 9.70043 1866.1448247 1.90301820741
12.0 9.6978 1865.644362 1.82527210959
12.0 9.69517 1865.1438993 1.78075359715
12.0 9.69254 1864.6434366 1.83591784083
12.0 9.68991 1864.1429739 1.90817977407
12.0 9.68728 1863.6425112 1.89140468242
12.0 9.68465 1863.1420485 1.8830171366
12.0 9.68202 1862.6415858 1.88398493035
12.0 9.67939 1862.1411231 1.83624043874
12.0 9.67676 1861.6406604 1.83430485125
12.0 9.67413 1861.1401977 1.86462905537
12.0 9.6715 1860.639735 1.82849808875
12.0 9.66887 1860.1392723 1.85559631372
12.0 9.66624 1859.6388096 1.86882282828
12.0 9.66361 1859.1383469 1.90592158865
12.0 9.66098 1858.6378842 1.93753618444
12.0 9.65835 1858.1374215 1.90785717615
12.0 9.65572 1857.6369588 1.88527532201
12.0 9.65309 1857.1364961 1.93979436986
12.0 9.65046 1856.6360334 1.91140575323
12.0 9.64783 1856.1355707 1.90753457823
12.0 9.6452 1855.635108 1.92205148446
12.0 9.64257 1855.1346453 1.86043528246
12.0 9.63994 1854.6341826 1.97398974898
12.0 9.63731 1854.1337199 1.86817763245
12.0 9.63468 1853.6332572 1.80914221378
12.0 9.63205 1853.1327945 1.8691454262
12.0 9.62942 1852.6323318 1.78494737006
12.0 9.62679 1852.1318691 1.8552737158
12.0 9.62416 1851.6314064 1.91269614489
12.0 9.62153 1851.1309437 1.80398064712
12.0 9.6189 1850.630481 1.8214009346
12.0 9.61627 1850.1300183 1.77785021591
12.0 9.61364 1849.6295556 1.85269293247
12.0 9.61101 1849.1290929 1.83043367625
12.0 9.60838 1848.6286302 1.84946695331
12.0 9.60575 1848.1281675 1.79688349296
12.0 9.60312 1847.6277048 1.74978419719
12.0 9.60049 1847.1272421 1.77107565966
12.0 9.59786 1846.6267794 1.79010893672
12.0 9.59523 1846.1263167 1.85043474706
12.0 9.5926 1845.625854 1.77075306175
12.0 9.58997 1845.1253913 1.7478486097
12.0 9.58734 1844.6249286 1.72623454931
12.0 9.58471 1844.1244659 1.85398332414
12.0 9.58208 1843.6240032 1.75268757844
12.0 9.57945 1843.1235405 1.76139772218
12.0 9.57682 1842.6230778 1.75881693885
12.0 9.57419 1842.1226151 1.67429628479
12.0 9.57156 1841.6221524 1.78301178257
12.0 9.56893 1841.1216897 1.73139611597
12.0 9.5663 1840.621227 1.77107565966
12.0 9.56367 1840.1207643 1.68849059311
12.0 9.56104 1839.6203016 1.76430110342
12.0 9.55841 1839.1198389 1.71429842641
12.0 9.55578 1838.6193762 1.64526247233
12.0 9.55315 1838.1189135 1.67687706812
12.0 9.55052 1837.6184508 1.69881372643
12.0 9.54789 1837.1179881 1.6346167411
12.0 9.54526 1836.6175254 1.68945838686
12.0 9.54263 1836.1170627 1.6446172765
12.0 9.54 1835.6166 1.69203917019
12.0 9.53737 1835.1161373 1.64010090567
12.0 9.53474 1834.6156746 1.59977616614
12.0 9.53211 1834.1152119 1.60719591822
12.0 9.52948 1833.6147492 1.57525872451
12.0 9.52685 1833.1142865 1.60913150571
12.0 9.52422 1832.6138238 1.53493398498
12.0 9.52159 1832.1133611 1.58461406408
12.0 9.51896 1831.6128984 1.56945196202
12.0 9.51633 1831.1124357 1.57751690992
12.0 9.5137 1830.611973 1.60848630988
12.0 9.51107 1830.1115103 1.50267419335
12.0 9.50844 1829.6110476 1.56203220994
12.0 9.50581 1829.1105849 1.57719431201
12.0 9.50318 1828.6101222 1.46751102048
12.0 9.50055 1828.1096595 1.57074235368
12.0 9.49792 1827.6091968 1.53686957248
12.0 9.49529 1827.1087341 1.52073967666
12.0 9.49266 1826.6082714 1.56106441619
12.0 9.49003 1826.1078087 1.51041654334
12.0 9.4874 1825.607346 1.50428718294
12.0 9.48477 1825.1068833 1.53557918081
12.0 9.48214 1824.6064206 1.52267526416
12.0 9.47951 1824.1059579 1.52396565583
12.0 9.47688 1823.6054952 1.45299411425
12.0 9.47425 1823.1050325 1.49848042044
12.0 9.47162 1822.6045698 1.46686582465
12.0 9.46899 1822.1041071 1.47364038089
12.0 9.46636 1821.6036444 1.44557436218
12.0 9.46373 1821.1031817 1.40137844766
12.0 9.4611 1820.602719 1.48396351421
12.0 9.45847 1820.1022563 1.53074021207
12.0 9.45584 1819.6017936 1.43912240386
12.0 9.45321 1819.1013309 1.41137898306
12.0 9.45058 1818.6008682 1.46880141215
12.0 9.44795 1818.1004055 1.33556847274
12.0 9.44532 1817.5999428 1.43138005387
12.0 9.44269 1817.0994801 1.40976599348
12.0 9.44006 1816.5990174 1.36621527479
12.0 9.43743 1816.0985547 1.40395923099
12.0 9.4348 1815.598092 1.33685886441
12.0 9.43217 1815.0976293 1.38911972684
12.0 9.42954 1814.5971666 1.38686154142
12.0 9.42691 1814.0967039 1.41428236431
12.0 9.42428 1813.5962412 1.3665378727
12.0 9.42165 1813.0957785 1.42202471429
12.0 9.41902 1812.5953158 1.38653894351
12.0 9.41639 1812.0948531 1.38686154142
12.0 9.41376 1811.5943904 1.35976331646
12.0 9.41113 1811.0939277 1.35750513105
12.0 9.4085 1810.593465 1.28588839364
12.0 9.40587 1810.0930023 1.37105424353
12.0 9.40324 1809.5925396 1.27459746657
12.0 9.40061 1809.0920769 1.40654001432
12.0 9.39798 1808.5916142 1.38460335601
12.0 9.39535 1808.0911515 1.39750727266
12.0 9.39272 1807.5906888 1.25943536451
12.0 9.39009 1807.0902261 1.32008377276
12.0 9.38746 1806.5897634 1.30911544361
12.0 9.38483 1806.0893007 1.2394342937
12.0 9.3822 1805.588838 1.29072736239
12.0 9.37957 1805.0883753 1.31395441236
12.0 9.37694 1804.5879126 1.35589214147
12.0 9.37431 1804.0874499 1.24620884995
12.0 9.37168 1803.5869872 1.30524426862
12.0 9.36905 1803.0865245 1.29685672279
12.0 9.36642 1802.5860618 1.32395494776
12.0 9.36379 1802.0855991 1.3446012144
12.0 9.36116 1801.5851364 1.28782398114
12.0 9.35853 1801.0846737 1.24588625203
12.0 9.3559 1800.584211 1.2891143728
12.0 9.35327 1800.0837483 1.30105049571
12.0 9.35064 1799.5832856 1.27233928116
12.0 9.34801 1799.0828229 1.26395173534
12.0 9.34538 1798.5823602 1.28879177489
12.0 9.34275 1798.0818975 1.22298179998
12.0 9.34012 1797.5814348 1.26040315826
12.0 9.33749 1797.0809721 1.22040101665
12.0 9.33486 1796.5805094 1.25104781869
12.0 9.33223 1796.0800467 1.26266134367
12.0 9.3296 1795.579584 1.27588785824
12.0 9.32697 1795.0791213 1.2155620479
12.0 9.32434 1794.5786586 1.23878909787
12.0 9.32171 1794.0781959 1.13910634175
12.0 9.31908 1793.5777332 1.26266134367
12.0 9.31645 1793.0772705 1.2274981708
12.0 9.31382 1792.5768078 1.21427165624
12.0 9.31119 1792.0763451 1.2313693458
12.0 9.30856 1791.5758824 1.20007734792
12.0 9.30593 1791.0754197 1.20846489375
12.0 9.3033 1790.574957 1.26137095201
12.0 9.30067 1790.0744943 1.26491952909
12.0 9.29804 1789.5740316 1.13878374384
12.0 9.29541 1789.0735689 1.21265866666
12.0 9.29278 1788.5731062 1.19975475001
12.0 9.29015 1788.0726435 1.16910794796
12.0 9.28752 1787.5721808 1.18685083336
12.0 9.28489 1787.0717181 1.21265866666
12.0 9.28226 1786.5712554 1.19104460627
12.0 9.27963 1786.0707927 1.22072361456
12.0 9.277 1785.57033 1.19072200835
12.0 9.27437 1785.0698673 1.14620349591
12.0 9.27174 1784.5694046 1.22556258331
12.0 9.26911 1784.0689419 1.20943268749
12.0 9.26648 1783.5684792 1.12749281677
12.0 9.26385 1783.0680165 1.1897542146
12.0 9.26122 1782.5675538 1.18394745211
12.0 9.25859 1782.0670911 1.23362753121
12.0 9.25596 1781.5666284 1.18007627712
12.0 9.25333 1781.0661657 1.23298233538
12.0 9.2507 1780.565703 1.17620510212
12.0 9.24904 1780.2498216 1.17878588545
12.0 9.21904 1774.5411216 1.16233339172
12.0 9.18904 1768.8324216 1.16459157714
12.0 9.15904 1763.1237216 1.15039726882
12.0 9.12904 1757.4150216 1.0923296439
12.0 9.09904 1751.7063216 1.0268422669
12.0 9.06904 1745.9976216 1.05748906895
12.0 9.03904 1740.2889216 1.08652288141
12.0 9.00904 1734.5802216 1.05135970854
12.0 8.97904 1728.8715216 1.07910312933
12.0 8.94904 1723.1628216 1.02942305023
12.0 8.91904 1717.4541216 1.06103764602
12.0 8.88904 1711.7454216 1.02200329816
12.0 8.85904 1706.0367216 1.09200704598
12.0 8.82904 1700.3280216 1.03297162731
12.0 8.79904 1694.6193216 1.02006771066
12.0 8.76904 1688.9106216 0.952967344085
12.0 8.73904 1683.2019216 1.00329261902
