freq  i  field  SR124
11.0 8.81005 1696.7144145 0.12582628685
11.0 8.80742 1696.2139518 0.117438741028
11.0 8.80479 1695.7134891 0.164860634715
11.0 8.80216 1695.2130264 0.157440882642
11.0 8.79953 1694.7125637 0.0796947848285
11.0 8.7969 1694.212101 0.0319502932252
11.0 8.79427 1693.7116383 0.0145300057484
11.0 8.79164 1693.2111756 0.134536430589
11.0 8.78901 1692.7107129 0.0945342889754
11.0 8.78638 1692.2102502 0.0684038577601
11.0 8.78375 1691.7097875 0.064210084849
11.0 8.78112 1691.2093248 -0.036117867101
11.0 8.77849 1690.7088621 0.0200141703244
11.0 8.77586 1690.2083994 0.0761462077498
11.0 8.77323 1689.7079367 0.0245305411518
11.0 8.7706 1689.207474 -0.0180523837917
11.0 8.76797 1688.7070113 -0.0161167962942
11.0 8.76534 1688.2065486 0.0364666640526
11.0 8.76271 1687.7060859 -0.0112778275507
11.0 8.76008 1687.2056232 0.00549726409372
11.0 8.75745 1686.7051605 -0.0751522149658
11.0 8.75482 1686.2046978 -0.109670192003
11.0 8.75219 1685.7042351 -0.140639591962
11.0 8.74956 1685.2037724 -0.182254723157
11.0 8.74693 1684.7033097 -0.112573573249
11.0 8.7443 1684.202847 -0.0922499045264
11.0 8.74167 1683.7023843 -0.190642268979
11.0 8.73904 1683.2019216 -0.181286929408
11.0 8.73641 1682.7014589 -0.108379800338
11.0 8.73378 1682.2009962 -0.174189775251
11.0 8.73115 1681.7005335 -0.198384618969
11.0 8.72852 1681.2000708 -0.208385154372
11.0 8.72589 1680.6996081 -0.20515917521
11.0 8.72326 1680.1991454 -0.234838183504
11.0 8.72063 1679.6986827 -0.317423250061
11.0 8.718 1679.19822 -0.260968614719
11.0 8.71537 1678.6977573 -0.350973433349
11.0 8.71274 1678.1972946 -0.366135535412
11.0 8.71011 1677.6968319 -0.259678223054
11.0 8.70748 1677.1963692 -0.33032716671
11.0 8.70485 1676.6959065 -0.333875743789
11.0 8.70222 1676.1954438 -0.358070587507
11.0 8.69959 1675.6949811 -0.40839586244
11.0 8.69696 1675.1945184 -0.330972362543
11.0 8.69433 1674.6940557 -0.330004568794
11.0 8.6917 1674.193593 -0.482593383174
11.0 8.68907 1673.6931303 -0.400330914534
11.0 8.68644 1673.1926676 -0.397427533288
11.0 8.68381 1672.6922049 -0.361296566669
11.0 8.68118 1672.1917422 -0.356780195842
11.0 8.67855 1671.6912795 -0.480980393593
11.0 8.67592 1671.1908168 -0.477431816515
11.0 8.67329 1670.6903541 -0.454204766545
11.0 8.67066 1670.1898914 -0.507756020641
11.0 8.66803 1669.6894287 -0.425170954084
11.0 8.6654 1669.188966 -0.485174166504
11.0 8.66277 1668.6885033 -0.46581829153
11.0 8.66014 1668.1880406 -0.421299779089
11.0 8.65751 1667.6875779 -0.470012064441
11.0 8.65488 1667.1871152 -0.471302456106
11.0 8.65225 1666.6866525 -0.40581507911
11.0 8.64962 1666.1861898 -0.501626660232
11.0 8.64699 1665.6857271 -0.446462416556
11.0 8.64436 1665.1852644 -0.437429674901
11.0 8.64173 1664.6848017 -0.421299779089
11.0 8.6391 1664.184339 -0.422590170754
11.0 8.63647 1663.6838763 -0.467431281111
11.0 8.63384 1663.1834136 -0.385814008303
11.0 8.63121 1662.6829509 -0.478077012347
11.0 8.62858 1662.1824882 -0.465173095698
11.0 8.62595 1661.6820255 -0.410331449937
11.0 8.62332 1661.1815628 -0.384523616638
11.0 8.62069 1660.6811001 -0.357425391674
11.0 8.61806 1660.1806374 -0.390007781214
11.0 8.61543 1659.6801747 -0.385814008303
11.0 8.6128 1659.179712 -0.313552075066
11.0 8.61017 1658.6792493 -0.351618629182
11.0 8.60754 1658.1787866 -0.399363120785
11.0 8.60491 1657.6783239 -0.32516560005
11.0 8.60228 1657.1778612 -0.262259006384
11.0 8.59965 1656.6773985 -0.257097439724
11.0 8.59702 1656.1769358 -0.237096368917
11.0 8.59439 1655.6764731 -0.233225193922
11.0 8.59176 1655.1760104 -0.282582675107
11.0 8.58913 1654.6755477 -0.1870936919
11.0 8.5865 1654.175085 -0.21967608144
11.0 8.58387 1653.6746223 -0.119993325323
11.0 8.58124 1653.1741596 -0.0141812087968
11.0 8.57861 1652.6736969 -0.0928951003589
11.0 8.57598 1652.1732342 -0.0461184025044
11.0 8.57335 1651.6727715 0.00130349118263
11.0 8.57072 1651.1723088 0.0577581265243
11.0 8.56809 1650.6718461 0.0267887265654
11.0 8.56546 1650.1713834 0.154214903479
11.0 8.56283 1649.6709207 0.111954576452
11.0 8.5602 1649.170458 0.158731274307
11.0 8.55757 1648.6699953 0.270350153325
11.0 8.55494 1648.1695326 0.281318482477
11.0 8.55231 1647.6690699 0.306481119944
11.0 8.54968 1647.1686072 0.349064044887
11.0 8.54705 1646.6681445 0.355516003212
11.0 8.54442 1646.1676818 0.456166553078
11.0 8.54179 1645.6672191 0.445198223926
11.0 8.53916 1645.1667564 0.48261958221
11.0 8.53653 1644.6662937 0.619723696611
11.0 8.5339 1644.165831 0.644563736161
11.0 8.53127 1643.6653683 0.624562665354
11.0 8.52864 1643.1649056 0.656177261146
11.0 8.52601 1642.6644429 0.676823527785
11.0 8.52338 1642.1639802 0.799733333872
11.0 8.52075 1641.6635175 0.883608792094
11.0 8.51812 1641.1630548 0.875221246271
11.0 8.51549 1640.6625921 0.927159510786
11.0 8.51286 1640.1621294 0.962000085739
11.0 8.51023 1639.6616667 0.996195464861
11.0 8.5076 1639.161204 1.07878053142
11.0 8.50497 1638.6607413 1.20491631667
11.0 8.50234 1638.1602786 1.17168873129
11.0 8.49971 1637.6598159 1.18362485419
11.0 8.49708 1637.1593532 1.17749549379
11.0 8.49445 1636.6588905 1.25427379785
11.0 8.49182 1636.1584278 1.36815086228
11.0 8.48919 1635.6579651 1.44105799135
11.0 8.48656 1635.1575024 1.39073271642
11.0 8.48393 1634.6570397 1.44138058927
11.0 8.4813 1634.156577 1.50202899752
11.0 8.47867 1633.6561143 1.53783736622
11.0 8.47604 1633.1556516 1.49106066837
11.0 8.47341 1632.6551889 1.63010037027
11.0 8.47078 1632.1547262 1.63622973068
11.0 8.46815 1631.6542635 1.74623562011
11.0 8.46552 1631.1538008 1.71913739515
11.0 8.46289 1630.6533381 1.73784807429
11.0 8.46026 1630.1528754 1.88721090951
11.0 8.45763 1629.6524127 1.8094648117
11.0 8.455 1629.15195 1.83720823249
11.0 8.45237 1628.6514873 1.86398385954
11.0 8.44974 1628.1510246 1.87527478661
11.0 8.44711 1627.6505619 1.94172995735
11.0 8.44448 1627.1500992 1.96302141983
11.0 8.44185 1626.6496365 1.92785824696
11.0 8.43922 1626.1491738 1.99882978853
11.0 8.43659 1625.6487111 2.00334615936
11.0 8.43396 1625.1482484 2.05560702179
11.0 8.43133 1624.6477857 2.06818834052
11.0 8.4287 1624.147323 2.08657642175
11.0 8.42607 1623.6468603 2.11077126546
11.0 8.42344 1623.1463976 2.06915613427
11.0 8.42081 1622.6459349 2.11109386338
11.0 8.41818 1622.1454722 2.18561398203
11.0 8.41555 1621.6450095 2.1830331987
11.0 8.41292 1621.1445468 2.20755064033
11.0 8.41029 1620.6440841 2.16561291122
11.0 8.40766 1620.1436214 2.16270952998
11.0 8.40503 1619.6431587 2.2943294798
11.0 8.4024 1619.142696 2.18754956953
11.0 8.39977 1618.6422333 2.17077447788
11.0 8.39714 1618.1417706 2.27626399649
11.0 8.39451 1617.6413079 2.2327132778
11.0 8.39188 1617.1408452 2.27819958399
11.0 8.38925 1616.6403825 2.26239228609
11.0 8.38662 1616.1399198 2.1672259008
11.0 8.38399 1615.6394571 2.19045295077
11.0 8.38136 1615.1389944 2.24916577153
11.0 8.37873 1614.6385317 2.22303534031
11.0 8.3761 1614.138069 2.24561719445
11.0 8.37347 1613.6376063 2.26723125484
11.0 8.37084 1613.1371436 2.24755278195
11.0 8.36821 1612.6366809 2.28690972773
11.0 8.36558 1612.1362182 2.28594193398
11.0 8.36295 1611.6357555 2.22980989655
11.0 8.36032 1611.1352928 2.23206808197
11.0 8.35769 1610.6348301 2.20238907367
11.0 8.35506 1610.1343674 2.25561772985
11.0 8.35243 1609.6339047 2.21174441325
11.0 8.3498 1609.133442 2.18754956953
11.0 8.34717 1608.6329793 2.27948997566
11.0 8.34454 1608.1325166 2.22851950489
11.0 8.34191 1607.6320539 2.19529191952
11.0 8.33928 1607.1315912 2.23239067988
11.0 8.33665 1606.6311285 2.17883942579
11.0 8.33402 1606.1306658 2.12044920295
11.0 8.33139 1605.6302031 2.16464511747
11.0 8.32876 1605.1297404 2.17206486955
11.0 8.32613 1604.6292777 2.17722643621
11.0 8.3235 1604.128815 2.10980347171
11.0 8.32087 1603.6283523 2.1830331987
11.0 8.31824 1603.1278896 2.14496664458
11.0 8.31561 1602.6274269 2.1194814092
11.0 8.31298 1602.1269642 2.15787056123
11.0 8.31035 1601.6265015 2.07044652593
11.0 8.30772 1601.1260388 2.06399456761
11.0 8.30509 1600.6255761 2.15335419041
11.0 8.30246 1600.1251134 2.05076805304
11.0 8.29983 1599.6246507 2.03625114681
11.0 8.2972 1599.124188 2.06463976344
11.0 8.29457 1598.6237253 2.01721786975
11.0 8.29194 1598.1232626 2.10786788422
11.0 8.28931 1597.6227999 1.99399081978
11.0 8.28668 1597.1223372 2.09335097799
11.0 8.28405 1596.6218745 2.00850772602
11.0 8.28142 1596.1214118 2.00560434477
11.0 8.27879 1595.6209491 2.02237943641
11.0 8.27616 1595.1204864 2.00334615936
11.0 8.27353 1594.6200237 2.01979865308
11.0 8.2709 1594.119561 1.97560273856
11.0 8.26827 1593.6190983 1.95269828651
11.0 8.26564 1593.1186356 1.93882657611
11.0 8.26301 1592.6181729 1.94366554485
11.0 8.26038 1592.1177102 1.84043421166
11.0 8.25775 1591.6172475 1.9207610928
11.0 8.25512 1591.1167848 1.89850183658
11.0 8.25249 1590.6163221 1.82623990334
11.0 8.24986 1590.1158594 1.85688670538
11.0 8.24723 1589.6153967 1.90398600115
11.0 8.2446 1589.114934 1.79043153464
11.0 8.24197 1588.6144713 1.92753564904
11.0 8.23934 1588.1140086 1.88785610534
11.0 8.23671 1587.6135459 1.83204666583
11.0 8.23408 1587.1130832 1.83140147
11.0 8.23145 1586.6126205 1.75171978469
11.0 8.22882 1586.1121578 1.77043046383
11.0 8.22619 1585.6116951 1.78946374089
11.0 8.22356 1585.1112324 1.85140254081
11.0 8.22093 1584.6107697 1.80817442003
11.0 8.2183 1584.110307 1.73720287846
11.0 8.21567 1583.6098443 1.80785182212
11.0 8.21304 1583.1093816 1.71978259098
11.0 8.21041 1582.6089189 1.69978152018
11.0 8.20778 1582.1084562 1.70074931392
11.0 8.20515 1581.6079935 1.66913471813
11.0 8.20252 1581.1075308 1.67171550146
11.0 8.19989 1580.6070681 1.71526622016
11.0 8.19726 1580.1066054 1.71526622016
11.0 8.19463 1579.6061427 1.69881372643
11.0 8.192 1579.10568 1.60267954739
11.0 8.18937 1578.6052173 1.70945945766
11.0 8.18674 1578.1047546 1.66526354314
11.0 8.18411 1577.6042919 1.65945678065
11.0 8.18148 1577.1038292 1.62042243278
11.0 8.17885 1576.6033665 1.56977455993
11.0 8.17622 1576.1029038 1.65913418273
11.0 8.17359 1575.6024411 1.57235534326
11.0 8.17096 1575.1019784 1.59558239323
11.0 8.16833 1574.6015157 1.67107030563
11.0 8.1657 1574.101053 1.5830010745
11.0 8.16307 1573.6005903 1.49944821419
11.0 8.16044 1573.1001276 1.59525979531
11.0 8.15781 1572.5996649 1.57848470367
11.0 8.15518 1572.0992022 1.54396672663
11.0 8.15255 1571.5987395 1.49880301836
11.0 8.14992 1571.0982768 1.60558292863
11.0 8.14729 1570.5978141 1.56687117869
11.0 8.14466 1570.0973514 1.55074128287
11.0 8.14203 1569.5968887 1.53848256206
11.0 8.1394 1569.096426 1.5968727849
11.0 8.13677 1568.5959633 1.47557596839
11.0 8.13414 1568.0955006 1.44912293926
11.0 8.13151 1567.5950379 1.48299572046
11.0 8.12888 1567.0945752 1.53074021207
11.0 8.12625 1566.5941125 1.47234998923
11.0 8.12362 1566.0936498 1.49783522461
11.0 8.12099 1565.5931871 1.5333209954
11.0 8.11836 1565.0927244 1.53009501623
11.0 8.11573 1564.5922617 1.36879605812
11.0 8.1131 1564.091799 1.44847774343
11.0 8.11047 1563.5913363 1.42170211638
11.0 8.10784 1563.0908736 1.46557543299
11.0 8.10521 1562.5904109 1.44654215593
11.0 8.10258 1562.0899482 1.47364038089
11.0 8.09995 1561.5894855 1.40363663307
11.0 8.09732 1561.0890228 1.44073539344
11.0 8.09469 1560.5885601 1.43976759969
11.0 8.09206 1560.0880974 1.39653947891
11.0 8.08943 1559.5876347 1.3684734602
11.0 8.0868 1559.087172 1.43234784761
11.0 8.08417 1558.5867093 1.44234838302
11.0 8.08154 1558.0862466 1.36686047062
11.0 8.07891 1557.5857839 1.40363663307
11.0 8.07628 1557.0853212 1.33621366858
11.0 8.07365 1556.5848585 1.37524801644
11.0 8.07102 1556.0843958 1.41363716847
11.0 8.06839 1555.5839331 1.36976385186
11.0 8.06576 1555.0834704 1.33943964774
11.0 8.06313 1554.5830077 1.33879445191
11.0 8.0605 1554.082545 1.43428343511
11.0 8.05787 1553.5820823 1.34202043107
11.0 8.05524 1553.0816196 1.34008484357
11.0 8.05261 1552.5811569 1.22588518122
11.0 8.04998 1552.0806942 1.38750673726
11.0 8.04735 1551.5802315 1.28492059989
11.0 8.04472 1551.0797688 1.36524748104
11.0 8.04209 1550.5793061 1.30814764986
11.0 8.03946 1550.0788434 1.36363449146
11.0 8.03683 1549.5783807 1.2949211353
11.0 8.0342 1549.077918 1.30105049571
11.0 8.03157 1548.5774553 1.32330975193
11.0 8.02894 1548.0769926 1.38202257268
11.0 8.02631 1547.5765299 1.35750513105
11.0 8.02368 1547.0760672 1.28814657906
11.0 8.02105 1546.5756045 1.36073111021
11.0 8.01842 1546.0751418 1.35331135814
11.0 8.01579 1545.5746791 1.37073164561
11.0 8.01316 1545.0742164 1.29363074363
11.0 8.01053 1544.5737537 1.29201775405
11.0 8.0079 1544.073291 1.24266027287
11.0 8.00527 1543.5728283 1.30556686653
11.0 8.00264 1543.0723656 1.23814390204
11.0 8.00001 1542.5719029 1.27137148741
11.0 7.99738 1542.0714402 1.23007895413
11.0 7.99475 1541.5709775 1.22104621248
11.0 7.99212 1541.0705148 1.32782612275
11.0 7.98949 1540.5700521 1.30717985611
11.0 7.98686 1540.0695894 1.27137148741
11.0 7.98423 1539.5691267 1.22878856247
11.0 7.9816 1539.068664 1.2174976354
11.0 7.97897 1538.5682013 1.20878749166
11.0 7.97634 1538.0677386 1.27492006449
11.0 7.97371 1537.5672759 1.23265973746
11.0 7.97108 1537.0668132 1.2949211353
11.0 7.96845 1536.5663505 1.17459211254
11.0 7.96582 1536.0658878 1.20330332709
11.0 7.96319 1535.5654251 1.26330653951
11.0 7.96153 1535.2495437 1.22523998539
11.0 7.93153 1529.5408437 1.14136452717
11.0 7.90153 1523.8321437 1.18878642085
11.0 7.87153 1518.1234437 1.18265706045
11.0 7.84153 1512.4147437 1.15168766049
11.0 7.81153 1506.7060437 1.12652502302
11.0 7.78153 1500.9973437 1.17878588545
11.0 7.75153 1495.2886437 1.09587822098
11.0 7.72153 1489.5799437 1.10587875638
11.0 7.69153 1483.8712437 1.07490935642
11.0 7.66153 1478.1625437 1.13910634175
11.0 7.63153 1472.4538437 1.0684573981
11.0 7.60153 1466.7451437 1.09974939597
11.0 7.57153 1461.0364437 1.05910205853
11.0 7.54153 1455.3277437 1.01071237109
11.0 7.51153 1449.6190437 1.06684440852
11.0 7.48153 1443.9103437 1.02039030858
11.0 7.45153 1438.2016437 1.05135970854
